date,year,price,price_log,USD_balance_ETF_log,short_term_predicted_price_log,predicted_price,btc_premium_rate
2024-01-26,2024,41967.5,10.64465078819657,20.448302536902403,10.642882827953947,41893.36867844165,0.0017679602426223795
2024-01-27,2024,42149.5,10.648978100963438,20.448302536902403,10.642882827953947,41893.36867844165,0.006095273009490754
2024-01-28,2024,41797.5,10.6405918081118,20.448302536902403,10.642882827953947,41893.36867844165,-0.0022910198421470795
2024-01-29,2024,43124.5,10.67184656006355,20.737858839249313,10.601860091581251,40209.56137924446,0.06998646848229839
2024-01-30,2024,43411.5,10.678479661946827,20.95596360106543,10.665879682670983,42867.947565527546,0.01259997927584422
2024-01-31,2024,42674.5,10.661356831132375,21.101428262526568,10.6633046830269,42757.70461449848,-0.0019478518945241774
2024-02-01,2024,42947.5,10.667733718500601,21.12746347548761,10.666301820089961,42886.04755034139,0.0014318984106402866
2024-02-02,2024,43132.5,10.67203205225602,21.17948742871836,10.664317357203622,42801.026169425284,0.0077146950523978575
2024-02-03,2024,43050.5,10.67012912419029,21.17948742871836,10.664317357203622,42801.026169425284,0.0058117669866675215
2024-02-04,2024,42533.5,10.658047279712337,21.17948742871836,10.664317357203622,42801.026169425284,-0.006270077491285164
2024-02-05,2024,42466.5,10.656470808797607,21.22173543850282,10.662544918652188,42725.23117143261,-0.006074109854580456
2024-02-06,2024,43176.5,10.673051644739115,21.2419405756558,10.669785580858314,43035.71282794942,0.0032660638808010845
2024-02-07,2024,44152.5,10.695404829570526,21.325284084095255,10.686467505089674,43759.652896785774,0.008937324480852382
2024-02-08,2024,45283.5,10.720698006709608,21.525626102479674,10.720374053194591,45268.83262690459,0.0003239535150161288
2024-02-09,2024,47227.5,10.762731629031007,21.742943137526378,10.777289470147407,47920.05929423568,-0.014557841116399572
2024-02-10,2024,47803.5,10.774854137556288,21.742943137526378,10.777289470147407,47920.05929423568,-0.002435332591119277
2024-02-11,2024,48225.5,10.783643205786538,21.742943137526378,10.777289470147407,47920.05929423568,0.006353735639130775
2024-02-12,2024,49998.5,10.819748283960275,21.906739971795,10.806549271113358,49342.90527555267,0.013199012846916602
2024-02-13,2024,49540.5,10.810545795846677,22.08475507914733,10.842985494949511,51173.92965638804,-0.032439699102834396
2024-02-14,2024,51761.5,10.854401908662137,22.16822996923018,10.853370184074661,51708.12392720342,0.0010317245874755798
2024-02-15,2024,51572.5,10.850743863667162,22.274883940396418,10.85280617097917,51678.96809107476,-0.0020623073120074054
2024-02-16,2024,51974.5,10.858508492670321,22.3425352612938,10.857278209971273,51910.59598991774,0.001230282699047791
2024-02-17,2024,51705.5,10.853319437816976,22.3425352612938,10.857278209971273,51910.59598991774,-0.003958772154296852
2024-02-18,2024,52124.5,10.861390366728957,22.3425352612938,10.857278209971273,51910.59598991774,0.004112156757683394
2024-02-19,2024,51893.5,10.856948820462906,22.3425352612938,10.857278209971273,51910.59598991774,-0.0003293895083675835
2024-02-20,2024,52195.0,10.8627419838424,22.369035678627903,10.858512451323161,51974.70574940929,0.004229532519238077
2024-02-21,2024,51407.5,10.847539355195673,22.36214603998047,10.852735452437402,51675.31355903443,-0.005196097241729092
2024-02-22,2024,51469.5,10.848744678202879,22.409812927691934,10.852265765921443,51651.0480600827,-0.0035210877185640754
2024-02-23,2024,50789.5,10.835444919289264,22.45196125303006,10.848947594608694,51479.94506565082,-0.013502675319429613
2024-02-24,2024,51642.5,10.852100255872408,22.45196125303006,10.848947594608694,51479.94506565082,0.0031526612637140516
2024-02-25,2024,51849.5,10.856100570409634,22.45196125303006,10.848947594608694,51479.94506565082,0.007152975800940098
2024-02-26,2024,54515.0,10.906231172140481,22.54023810864587,10.857618512306528,51928.2642930695,0.04861265983395313
2024-02-27,2024,56810.5,10.947476446779824,22.629855839333665,10.980242776383445,58702.804199276565,-0.03276632960362136
2024-02-28,2024,61108.5,11.020406251686872,22.725218698313046,11.028085323857875,61579.5629300735,-0.007679072171002943
